STATION,LATITUDE,LONGITUDE,trend
BR002855006,-28.88,-55.65,-0.13333333333333322
BOM00026836,53.6,25.85,0.006961357015347396
BR002953008,-29.63,-53.35,0.013977291995009376
BR002046001,-20.74,-46.73,-0.0022410159514552512
BR002142004,-21.05,-42.52,0.0032708341503092267
BR000844008,-8.79,-44.21,-3.322092918538676E-4
BR000935012,-9.31,-35.95,-0.015552595974970404
BR001741001,-17.6,-41.49,0.010682331828975768
BR000146005,-1.73,-46.6,0.02504618121056477
BR000442005,-4.41,-42.19,0.030771113206714752
BR001941001,-19.82,-41.43,-0.017787892813881802
BR003152005,-31.65,-52.8,0.026365746767334896
UY000001092,-30.73,-56.32,0.042006964502943195
BR001649003,-16.96,-49.08,0.007322134848044543
BR002041048,-20.18,-41.96,0.004497974053009165
BR008361001,3.29,-61.29,0.13094417168002978
BR001746008,-17.217,-46.867,-0.0037291280148423014
BR047410980,-12.02,-44.03,-0.015114662316234396
BR048527310,-12.85,-38.85,-0.1630337881008757
BR048915510,-14.75,-39.25,-0.12104936461388076
BR037932540,-9.6,-43.24,-0.06753066242303034
BR000051002,-0.4,-51.42,0.16990102528147238
BR001448004,-14.55,-48.17,-0.10046008025460074
ARM00087420,-32.883,-68.85,0.1486013986013986
BR001244012,-12.01,-44.94,0.24186501929917503
BR000549007,-5.8,-49.18,-0.2582769546174634
PEM00084686,-13.536,-71.939,0.0031228098725629054
PEM00084691,-13.745,-76.22,4.5113524661257067E-4
BR002041008,-20.11,-41.73,0.00778666284130765
BR002040008,-20.14,-40.98,-0.023633545649990644
BR027748570,-3.9,-42.72,-0.009386889454975232
BR002244036,-22.24,-44.26,-0.002931212255118574
BR002951021,-29.67,-51.43,0.007062136525780432
BR001944000,-19.48,-44.15,0.016140417170616973
BR027597790,-2.883,-40.133,-0.029143263678562462
BR001851002,-18.76,-51.35,-0.018213240586306023
BR001749003,-17.73,-49.12,0.03494557273292907
UY000001454,-31.78,-54.69,0.028000726442507267
BR038279730,-6.48,-36.15,0.02231412869441458
BR038457650,-7.37,-37.18,0.01188703593408775
BR047857860,-14.41,-42.08,0.021590486498948926
BR001349003,-13.27,-49.2,-0.06580764310705603
BR048252030,-11.13,-37.5,-0.009184605348988906
BR001748002,-17.7,-48.85,0.044453550764230375
BR038004880,-5.22,-39.57,-0.02593251497361087
BR038425740,-7.25,-38.63,-0.013781652137816517
BR000452000,-4.67,-52.72,0.13463678988804492
UY000001044,-30.43,-57.07,0.029990986887747356
BR026494430,-2.23,-45.3,0.0533228669251051
BR001754004,-17.83,-54.31,0.01820260686816898
BR002141008,-21.42,-41.7,-0.043660980246637476
BR038051180,-5.07,-37.42,0.09718847405182808
BR037469280,-7.47,-41.87,0.03688629360705296
BR038969060,-9.98,-36.98,0.05001830267943002
BR002146000,-21.52,-46.05,0.05991953252227226
UY000002073,-33.09,-55.14,-0.1554649054649055
BR058018020,-15.42,-39.5,-0.050109372790711246
BRM00082915,-9.967,-67.8,0.05508870214752569
BRM00082113,-0.981,-62.92,-0.1157495256166983
BR001944007,-19.88,-44.42,0.0030126418121492267
BR002142006,-21.47,-42.81,-0.0010577677187101103
BR001745001,-17.11,-45.44,0.0016396643502508386
BR000443007,-4.47,-43.93,0.0018580180203570066
BR001840001,-18.98,-40.13,-0.04986210398087793
BR038049410,-5.45,-37.8,0.008487194758784991
BR002853023,-28.39,-54.33,0.03201040455707975
BR037750120,-8.52,-42.45,-0.04443835227576526
BR048805330,-14.28,-39.85,-0.17380257980346356
BR047481410,-12.05,-40.8,-0.1348259600269481
VE000002038,9.98,-72.02,-0.06586986551475461
BR000564000,-5.67,-64.33,0.061260852599746334
BR002553054,-25.53,-53.03,0.09519948879747593
BR001448005,-14.02,-48.61,-0.04013498162378877
BR038534990,-7.73,-38.02,8.480849023164655E-4
BR000082400,-3.85,-32.417,0.005816784860794165
BR047797850,-13.87,-40.08,0.005044658850223438
BR047446220,-12.32,-42.9,0.0016481948198820322
BR038299150,-6.47,-35.43,3.4788321736854927E-4
BR002649001,-26.94,-49.29,0.003362962088561768
BR038495450,-7.27,-35.28,0.007799978570156676
BR001559006,-15.06,-59.87,-0.013835976424838983
BR002449020,-24.95,-49.3,-0.02679090298117372
BR037568870,-7.9,-41.57,-0.050176082498736965
BR037517670,-7.85,-44.17,-0.02536203522504893
BR047797140,-13.84,-40.37,-0.03586761930651916
BR037181330,-5.58,-40.85,-0.018134377038486624
BR000835106,-8.3,-36.0,0.006436968626089522
BR003056006,-30.07,-56.16,0.0261250708913645
BR002848009,-28.16,-48.97,-0.19974030177396238
BR002346397,-23.55,-46.52,0.9019570876006519
BR000762000,-7.85,-62.27,0.03949938949938942
BR001948003,-19.67,-48.31,0.01287911574726643
BR026684790,-3.23,-45.62,0.2554433694359199
BR001740033,-17.08,-40.94,0.280385460195007
VE000002417,9.917,-67.333,0.011918237501666295
BR001941006,-19.59,-41.46,0.006481221840484057
BR002350002,-23.09,-50.29,0.0077354946573397546
BR001339041,-13.3,-39.82,0.010287017404364345
BR001641001,-16.57,-41.5,0.002479438800193518
BR001037049,-10.65,-37.19,0.009429034318394485
BR001742008,-17.53,-43.01,0.003072613320522186
BOM00026749,54.15,27.233,-0.00571097848887942
BR001447001,-14.45,-47.05,-0.005251844046364597
BR001448001,-14.48,-48.46,-0.014626800140498766
BR002352002,-23.82,-52.18,0.008400257586152926
BR001559000,-15.22,-59.35,-0.08551094932093702
BR038169330,-5.98,-36.85,0.00781425245391892
BR027896480,-4.32,-40.27,-0.04247761371049042
BR027684660,-3.23,-40.68,-0.06304334934471921
BR038562780,-7.62,-36.62,0.014112128689257934
BR038684530,-8.23,-35.75,-0.011095890410958903
BR002652005,-26.75,-52.65,-0.025014497321147175
BR057239030,-16.48,-43.5,0.03588317591414766
BR001842002,-18.53,-42.62,-0.08289481179313321
BR002752021,-27.59,-52.09,0.03258075258075259
BR002750022,-27.12,-50.46,0.28400376101045005
BR000767002,-7.55,-67.56,0.029872557349192787
BR000757001,-7.6,-57.58,0.2892097141000649
BR002749001,-27.05,-49.52,-0.0013004917456972255
BR038426120,-7.32,-38.95,-0.0023966332574127274
BR002045005,-20.47,-45.04,0.0011271607046809623
BR038563140,-7.65,-36.93,0.00874173496742086
BR038475550,-7.27,-36.23,0.0023353053757761717
BR038944670,-9.7,-37.67,-0.008327769851932905
BR047648610,-13.4,-42.7,-0.007991947779375189
BR002854006,-28.21,-54.6,0.007439252794970417
BR001941009,-19.69,-41.02,0.004114724876537799
BR000245003,-2.05,-45.96,0.04864949316767864
BR001444002,-14.42,-44.38,-0.03550976327256651
BR002653012,-26.08,-53.05,0.014339856490541425
BR001540009,-15.23,-40.25,-0.009329983785628946
BR001944032,-19.68,-44.88,-0.015047830674144254
BR002354000,-23.06,-54.2,-0.006948609653288021
BR002144013,-21.3,-44.65,0.040085260144365135
BR057060160,-15.04,-41.93,-0.012802263251935675
BR028906910,-4.8,-39.55,-0.024551044102709082
BR001647003,-16.16,-47.94,-0.04251496170250777
BR037762380,-8.62,-41.82,-0.02316610330308961
BR038150640,-5.5,-37.18,0.005306188748714062
BR002348088,-23.89,-48.77,0.06530662459783225
UY000001232,-31.3,-57.37,0.03653140579889289
BR000256001,-2.15,-56.09,0.002657545605306784
BR001953003,-19.38,-53.57,-0.028017595569846378
BR001339017,-13.53,-39.75,-0.024246369949494955
BR002752003,-27.12,-52.67,0.29093515803193215
BR001943002,-19.033,-43.433,-0.004206830203168609
BR002244042,-22.54,-44.18,0.006719530136725384
BR001839000,-18.3,-39.96,0.008006969139250033
BR037581870,-7.55,-40.57,0.0013578497629009323
BR000052000,-0.57,-52.58,0.03962415222869225
BR001245007,-12.43,-45.09,-5.503573721337377E-4
UY000001558,-32.08,-56.31,-0.014347522225673488
BR001649012,-16.66,-49.49,-0.05695534226954993
BR038826640,-9.3,-38.69,0.012620056371060872
BR038759980,-8.97,-37.02,-0.008910632746249184
BR046099710,-10.45,-45.15,-0.03503212590466909
BR037591620,-7.57,-40.2,0.0039465745689688525
BR000454000,-4.81,-54.67,0.035589445363881464
BR048437270,-12.37,-38.38,0.13593336858804864
BR057307180,-16.87,-44.92,-0.08079508787688963
BR001652001,-16.77,-52.83,-6.374331777273992E-4
BR001851003,-18.42,-51.03,-0.18449285174431376
BR000341027,-3.72,-41.98,0.1091468408607548
BR028700490,-3.53,-39.77,0.024023164864376532
BR001948000,-19.77,-48.57,-0.1373611845584347
BR037325750,-6.77,-43.63,-0.006771900942051209
BR002355003,-23.64,-55.02,0.1501676252383948
BR002253014,-22.3,-53.28,-0.04283763806023883
BR048906340,-14.8,-39.83,0.0452594289081753
COM00080398,-4.193,-69.943,0.0018826793499801828
BR038291550,-6.07,-35.23,-0.0027182884215490814
BR038873920,-9.17,-36.05,8.598757161155969E-4
BR047200970,-11.0,-44.52,0.007079539993833803
BR038375070,-6.75,-36.47,-0.005642998598832528
BR038220290,-6.03,-38.87,-0.006484763768521108
BR002040018,-20.08,-40.61,0.01864948465058421
AR000873050,-30.25,-68.75,0.0
BR037792560,-8.63,-40.23,-0.010863066574511556
BR028811520,-4.07,-39.25,-0.016346412725079692
BR002145024,-21.79,-45.44,0.004194033836752754
BR003153008,-31.58,-53.38,-0.03170877375930227
BR001840017,-18.32,-40.41,0.01353418862238578
BR001048001,-10.17,-48.89,-0.06746105137769975
BR002450011,-24.33,-50.62,-0.02125646690914035
BR001348000,-13.79,-48.57,0.024799420575827524
BR001948001,-19.91,-48.39,0.008058739255014324
BR038475050,-7.27,-36.48,0.009055360462448016
BR037347280,-6.87,-42.87,-0.017780958948074195
VE000001717,10.5,-63.6,0.029117545133934757
BR057079090,-15.48,-41.47,0.08125094906590528
BR038628290,-8.43,-38.87,0.011660732186892982
BR027870120,-4.02,-41.45,-0.03188044831880448
BR001652002,-16.2,-52.55,-0.05588668344049948
VE000003180,8.82,-70.0,0.003374687936249041
BR047080640,-10.01,-40.69,-0.015243813553646074
BR002650015,-26.71,-50.29,0.017808219178082188
BR000249002,-2.8,-49.37,0.049538037657962906
BR001455004,-14.81,-55.27,-0.0017204598046035061
BR037996910,-9.82,-40.05,-0.01220880780998083
BR002243025,-22.93,-43.1,-0.025349308761573205
BR001957003,-19.26,-57.24,0.024324186447508715
UY000864400,-32.366,-54.183,0.02857142857142847
BR000841017,-8.01,-41.5,0.171359008072407
BR048328780,-11.95,-38.63,-0.07137606104979943
BR000458001,-4.23,-58.67,0.673910656495608
BR038403560,-7.18,-39.73,-0.002823552054389803
BR038145890,-5.78,-37.57,-0.001536940664000204
BR002040012,-20.41,-40.68,-0.013206652984859348
BR038118160,-5.93,-39.43,-0.003053898728466824
BR000539002,-5.58,-39.42,0.0108096057719505
BR002141016,-21.04,-41.65,0.0024572171774602707
BR038397040,-6.85,-35.48,0.013765939486500935
BR047242550,-11.12,-42.73,-0.00991434830435968
BR002750009,-27.33,-50.75,0.025095796627859296
BR048346820,-11.81,-37.61,0.012690015568864028
BR002954005,-29.36,-54.5,0.0342480357874307
BR001439042,-14.32,-39.33,-0.018728000616314806
BR002452001,-24.62,-52.93,0.029506528749331674
BR003056003,-30.38,-56.48,0.005952753713947737
BR002244043,-22.58,-44.27,0.024900231375379788
BR001558004,-15.44,-58.59,2.031287897162226E-4
BR038155880,-5.77,-37.07,0.008854068636677334
BR047780740,-13.53,-40.61,0.030364842454394688
BR048537130,-12.88,-38.45,0.04431950719532525
BR001949007,-19.89,-49.37,-0.042000864437652434
BR038759140,-8.95,-37.43,-0.030964446661465195
BR008166000,1.21,-66.85,0.05153870647762961
BR001754002,-17.59,-54.76,-7.480827919097075E-4
BR027604020,-3.22,-45.0,-0.07583996934793256
BR058003860,-15.18,-39.58,0.11821984438198227
BR057398020,-16.92,-40.5,0.012985916279329471
BR001754003,-17.08,-54.78,0.051127209832910886
BR038380550,-6.52,-35.73,4.648931242141484E-4
BR002245077,-22.24,-45.93,-0.005587023902641475
BR027956650,-4.82,-42.18,0.007600916623690893
BR001943022,-19.94,-43.91,-0.018214250062136603
BR002449007,-24.75,-49.33,0.013821803793150499
BR001456008,-14.83,-56.41,-0.051117327794157036
BR047384880,-11.72,-40.57,0.008712328767123287
BR047765520,-13.76,-41.78,-0.02044903691971901
BR048007370,-10.3,-39.78,0.023318290159607527
BR048052820,-10.12,-37.1,-0.0037718496470854736
BR002244032,-22.483,-44.467,8.247800586510283E-5
BR001651002,-16.42,-51.82,-0.0656287818388275
BR048322440,-11.6,-38.78,0.016734504828205706
UY000001066,-30.52,-56.52,0.042404710688806684
BR038667310,-8.35,-36.85,0.02149414325475408
UY000001174,-31.05,-57.85,0.03819766347946565
BR001749009,-17.29,-49.38,0.07542118474594359
BR038919710,-9.96,-39.16,-0.012912207727540042
BR037983830,-9.69,-40.6,-0.018361029651352216
BR002145044,-21.46,-45.22,-0.11187067973748338
BR058219870,-16.45,-39.07,0.02151442736218374
BR037177920,-5.87,-41.05,6.546219568642975E-4
BR001069000,-10.93,-69.57,0.2391996793057914
BR002146024,-21.93,-46.38,-0.02963764727614891
BR048530430,-12.53,-38.3,-0.42976855151659143
PEM00084735,-15.467,-70.158,0.00854270221007616
BR038439920,-7.47,-38.05,0.0033528010370318466
BR002951010,-29.23,-51.85,0.0017887687708059757
BR038348940,-6.9,-37.53,-0.0034485898976638735
BR028818950,-4.42,-39.03,-0.007675193365017239
BR028801160,-4.08,-39.93,-8.946766212161168E-4
COM00080214,4.422,-75.133,0.003882940367033166
BR002044016,-20.17,-44.51,0.013142582473183562
BR002243014,-22.3,-43.18,0.011433480964697366
BR002145020,-21.68,-45.26,0.00631830391178427
BR002748018,-27.9,-48.92,-0.004923972440009494
BR027764040,-3.7,-41.98,-0.16940999759673156
BR037784770,-8.7,-40.62,-0.03220089089654307
BR028941050,-4.57,-37.98,-0.03153650002965071
BR047957140,-14.85,-42.43,0.01910495227022526
BR038548790,-7.93,-37.62,0.020425313717451894
BR001854002,-18.91,-54.83,-0.010419097201967757
BR048042680,-10.12,-37.67,-0.009635972673049203
UY000001082,-30.62,-56.63,0.06800330004139628
BR047887480,-14.36,-40.77,-0.06860968950559644
BR047460090,-12.03,-41.97,-0.06335951393005333
BR047968560,-14.94,-41.72,0.02654133649866864
BR057122850,-15.62,-43.58,-0.0870675853513382
BR047102640,-10.6,-44.68,-0.047555176036442305
BR038349450,-6.97,-37.78,-0.007837528604118993
BR000638032,-6.74,-38.45,0.09631125589722143
BR000972000,-9.4,-72.7,0.22662247474747474
ARM00087550,-35.45,-60.883,0.24587811637753565
VE000000031,11.0,-72.27,-0.15465760904040826
BR000538043,-5.9,-38.63,0.37814250109332076
BR000146002,-1.25,-46.87,0.35690961522150916
BRM00083611,-20.45,-54.617,0.7032163742690059
BOM00026554,55.817,27.95,0.004212213922806245
BR002242027,-22.2,-42.9,0.005461818546118903
BR027984160,-4.73,-40.93,-0.015975350736217756
BR000542008,-5.67,-42.21,0.0037045352301927296
BR002242002,-22.19,-42.16,0.005870594813267773
BR001949006,-19.04,-49.7,0.00965959488511656
BR002451015,-24.52,-51.67,0.005358597482187248
BR001440026,-14.87,-40.83,-0.05844855321045797
BR001845004,-18.84,-45.85,0.03177539915823981
BR001944027,-19.96,-44.33,0.02689643752391067
BR002448036,-24.75,-48.48,0.02305937487096907
BR001147002,-11.14,-47.58,-0.1780878098109533
BR001347001,-13.42,-47.13,-0.0018756585879873544
BR001646004,-16.5,-46.66,0.029184470174634117
BR048532420,-12.6,-38.3,0.08131364710409052
BR001741007,-17.88,-41.31,0.03922232759788647
BR047998790,-14.95,-40.1,-0.00338968913413108
BR048711080,-13.57,-39.47,-0.015135756525830634
ARM00087679,-37.6,-62.383,0.026295751363100507
BR000247003,-2.03,-47.74,0.10089985120636275
BR000152005,-1.53,-52.58,0.0413081050404994
BR058102270,-15.6,-39.87,-0.10373773188093184
BR000835137,-8.14,-35.4,-0.10708982574413678
BR000749001,-7.32,-49.22,0.18199569596469375
UY000002480,-33.89,-57.34,0.04727217227217226
BR000639044,-6.38,-39.29,-0.04843517138599102
BR000738049,-7.3,-38.98,0.3409308511767528
AR000087828,-43.2,-65.266,-9.519209739739009E-4
BR002346095,-23.11,-46.56,0.013437345726299302
BR038966560,-9.83,-36.73,-0.010829550948829005
BR001340003,-13.88,-40.14,0.0013220231701703228
BR038369570,-6.95,-36.72,-3.9362594352809646E-4
BR002549075,-25.417,-49.267,0.04399901795735129
BR028900780,-4.52,-39.62,0.006736624415652548
BR001740006,-17.19,-39.98,0.00505298645140105
BR048129480,-10.97,-38.77,-0.001396763948155334
UY000086315,-30.267,-57.583,0.10933037223351008
BR002752005,-27.31,-51.99,0.005380268870208937
BR001841007,-18.2,-41.25,-0.015783819389541785
BR003253001,-32.24,-53.09,2.197641198446942E-5
BR048413370,-12.15,-39.32,-0.01220557871749057
BR037612190,-8.13,-44.42,-0.0022712447369981664
BR001846019,-18.37,-46.92,-0.05779123392051045
BR001346003,-13.09,-46.89,0.03489317927471182
BR048249160,-11.48,-37.93,0.01699533068652526
BR038529760,-7.98,-38.63,-0.003786542075336143
BR047174960,-10.99,-40.75,-0.006954571405268737
BR001248000,-12.05,-48.533,-0.036429786429786434
BR000763001,-7.51,-63.03,0.07898471921813668
BR001036062,-10.03,-36.3,-0.006928579869285745
UY000001626,-32.15,-53.74,-0.10554407713498623
BR000051003,-0.18,-51.8,0.5684649135868649
BRM00083702,-22.533,-55.7,-0.5400000000000001
BR038983570,-9.517,-35.783,0.0018995751927024015
BR002042008,-20.1,-42.44,0.005173532067332976
BR028700840,-3.5,-39.58,-0.008498477179803315
BR001945002,-19.39,-45.88,0.0024215843432292476
BRM00082562,-5.369,-49.138,0.013927452093982034
BR037089640,-5.45,-40.68,-0.005739617625076309
BR027568450,-2.917,-41.75,-0.010211286730758778
BR048913490,-14.67,-39.27,-0.015813835176282202
BR038777060,-8.883,-36.517,-0.0033372829188605562
BR003053012,-30.18,-53.55,0.01894508453658987
BR038197310,-5.85,-35.35,0.004879435599092264
BR002147022,-21.52,-47.36,-0.002256744558534432
VE000005011,10.62,-66.58,-0.022432804375823314
BR001645013,-16.81,-45.03,-0.044005806983949056
BR038748340,-8.9,-37.83,0.011881733792969298
BR000644007,-6.37,-44.36,0.0038771643784824427
BR001346002,-13.57,-46.37,-0.005976817702845106
BR001742017,-17.85,-42.08,-0.026812065585457134
BR002652021,-26.74,-52.9,-0.0013236479120253952
BR038515680,-7.77,-39.17,-0.04328158554522803
BR047488880,-12.42,-40.57,-0.01234274660490578
BR008168000,1.39,-68.15,0.11564982747236362
BR000444013,-4.38,-44.33,0.10512719511975023
BR000343011,-3.04,-43.24,0.13856565234061835
BR002856006,-28.63,-56.04,0.06274482179459556
BR037086620,-5.32,-40.7,0.12105452929327686
BR000150003,-1.79,-50.43,0.01465403350323994
UY000001692,-32.33,-55.87,-0.4040544332210999
BR001552001,-15.7,-52.75,-0.15233622216009687
BR002951040,-29.63,-51.0,-0.3994319417264622
BRM00082246,-2.633,-54.95,-0.012091097308488613
VEM00080407,10.558,-71.728,-0.004273867342556014
BR001036007,-10.41,-36.43,0.0029057047766048345
BR038539430,-7.98,-38.3,-7.547586870696337E-4
PEM00084425,-5.894,-76.118,0.011756272401433697
BR038014940,-5.2,-39.03,-0.00509341455866304
BR038658890,-8.43,-37.07,-6.319279172004208E-4
BR002041016,-20.54,-41.67,0.012305370728051606
VE000001238,10.55,-69.23,0.004330058125851816
BR002144026,-21.15,-44.91,-0.002861376101479037
BR001851001,-18.52,-52.09,-0.02087173680689674
BR038467390,-7.38,-36.82,0.02682796655399395
BR038876740,-9.3,-36.13,-0.02043885398427576
BR038014420,-5.22,-39.3,0.01901868318017386
BR047019920,-10.47,-44.05,-0.024265835256173412
BR048519540,-12.96,-39.27,0.058083789231212206
BR038790250,-8.52,-35.38,0.11211395963984158
BR001655001,-16.61,-55.21,0.022966999299719886
BR001356002,-13.82,-56.08,0.006536382967481551
BR002549091,-25.78,-49.77,0.22370387005015355
BR000462000,-4.73,-62.13,-0.5450033366700033
BR047341980,-11.57,-42.52,-0.0448147119270114
BR001947001,-19.32,-47.53,-0.007751381556605231
BR002142000,-21.31,-42.86,0.00458774877229258
BR038422540,-7.1,-38.73,-0.008660221397902854
BR002244071,-22.2,-44.97,-4.4031454112240906E-4
BR002244046,-22.33,-44.4,-0.005748258233863691
BR002349030,-23.5,-49.95,0.008147231851817914
BR001653002,-16.35,-53.76,0.007048890334780357
BR048915120,-14.78,-39.45,-0.07322291469087296
BR001840008,-18.98,-39.99,0.04011884572936015
BR037059270,-5.45,-42.37,-0.028169437320292416
BR038737590,-8.88,-38.22,-0.006129124994521062
BR037170340,-5.5,-41.33,-0.03383161880992222
BR038870190,-9.03,-36.42,0.032747205659269286
BR038608130,-8.43,-39.95,-0.01592430301483309
BR000748003,-7.15,-48.47,0.034573639888525395
BR047894180,-14.27,-40.46,0.007998993385102104
BR057212590,-16.13,-44.22,0.07547216388200999
BR002750021,-27.14,-50.26,0.00703258547008548
VE000006850,5.73,-62.33,0.04039513795526344
BR001555004,-15.67,-55.42,-0.016287326122850623
BR000963006,-9.89,-62.99,0.14289367170582645
BR036882150,-9.13,-45.93,-0.09424603174603174
BR057115930,-15.78,-44.05,0.0020554040228690654
BR003055007,-30.2,-55.49,0.22314160707017852
BR000362002,-3.42,-62.68,0.2240190560821485
BR000935056,-9.47,-35.86,-0.11459619021262854
BR001254001,-12.81,-54.75,0.12795987512155177
BR038978060,-9.93,-36.48,-0.0042556734301507195
BR027780780,-3.52,-40.62,5.335384783165623E-4
BR038697550,-8.37,-35.23,0.008964882826327715
BR002247059,-23.01,-47.5,0.021999915301620997
BR002451003,-24.83,-51.15,0.029779858757792897
BR002047019,-20.58,-47.89,-0.0038809264634736356
BR001940016,-19.06,-40.52,0.00700654081801623
BR002346103,-23.58,-46.26,0.06396994820907864
BR001145004,-10.99,-45.53,0.024340748337525128
BR002141017,-21.06,-41.24,-0.030448287745504347
BR037573520,-7.67,-41.25,-0.01843530748763177
BR002855004,-28.68,-55.58,0.06854177568463282
BR027665740,-3.25,-41.63,-0.02309546483599667
BR008361004,3.29,-61.09,0.085085172751064
BR037697590,-8.38,-40.22,-0.01122775345771079
BR002257000,-22.03,-57.03,0.014188087695508177
UY000001084,-30.65,-56.38,0.10658243321125137
BR057205390,-16.28,-44.82,-6.066424250023426E-4
BR057494710,-17.2,-40.15,0.2500906683365296
BR001061003,-10.52,-62.0,0.534382470119522
BR002046006,-20.25,-46.35,3.3124669738863286
BRM00083264,-12.2,-56.5,0.38944892473118276
BR048141740,-10.55,-37.63,-0.00354484784841651
BR038268840,-6.4,-36.58,-0.0027299329215560914
BR002447042,-24.21,-47.61,-0.0024002018389773488
BR001940013,-19.24,-40.59,0.009593945968526717
VE000002227,9.68,-69.52,0.006702034876673416
BR027994440,-4.7,-40.28,-0.04314771986004863
BR001842003,-18.45,-42.28,-0.15601663158975415
BR038187780,-5.87,-35.62,0.0079665346565287
BR047296340,-11.32,-40.35,0.03529142826535668
UY000001054,-30.57,-57.68,0.056382288999324896
BR048338870,-11.92,-38.07,0.004256402395120573
BR000344011,-3.98,-44.47,0.10605070795441465
BR047934210,-14.7,-43.38,-0.05482838326209389
BR048535270,-12.78,-38.38,-0.057514816681063445
BR002242024,-22.38,-42.55,-0.054659039590546514
BR002749038,-27.18,-49.07,0.15383256106180787
BR000735158,-7.85,-35.76,-0.05710043381276258
BR002952034,-29.67,-52.77,0.12620749165687667
BR048700130,-13.53,-39.95,0.11059399075500771
BR028724730,-3.73,-38.65,-0.0033878005430698446
BR038518390,-7.93,-39.32,-0.006107927853746312
BR001646000,-16.83,-46.32,0.0033824808414972336
BR000840015,-9.0,-40.27,-0.003731307245303673
BR048521690,-12.62,-38.67,0.046364890406888216
BR001142017,-11.33,-42.31,0.002141082644153029
BR002044020,-20.07,-44.49,0.017980100671798185
BR038259890,-6.48,-37.07,-0.03944190766108574
BR047189840,-10.95,-40.58,0.02111123587094842
BR001944018,-19.29,-44.41,-0.08262738015169492
BR002244075,-22.2,-44.4,0.04874118361521134
BR002751012,-27.34,-51.61,0.017804615499743836
BR047959390,-15.02,-42.37,-0.020113588020079988
BR038358820,-6.92,-37.1,0.013184319155135116
BR002052002,-20.45,-52.883,0.05022507685551165
BR036161480,-5.57,-46.77,0.04971883500691374
BR038416380,-7.32,-39.32,-0.029473600170321478
BR038774750,-8.72,-36.13,0.03107949643521893
AR000000006,-31.38,-58.02,0.04445368758379574
BR002649016,-26.22,-49.6,-0.030696347031963445
BR038777620,-8.87,-36.2,-0.09205810763114257
BR002651004,-26.17,-51.22,0.03974342411068272
BR001355001,-13.56,-55.33,-0.04228232845041058
BR001338009,-13.0,-38.64,-0.024378841497485586
BR002144008,-21.15,-44.8,0.25697469826521335
BR001255001,-12.67,-55.79,-0.01464910657324397
BR001067001,-10.07,-67.93,1.1858129315756434
UY000002145,-33.26,-58.02,0.024772085885581063
BOM00026653,55.467,28.767,0.003911710127557122
PEM00084628,-12.022,-77.114,-0.0051997443236709556
BR047835680,-14.27,-43.17,-0.002998776129315554
BR002145009,-21.92,-45.48,0.002333963183489132
BOM00026947,52.75,26.433,-5.699305482235729E-4
BR001943006,-19.89,-43.81,0.00361887768013089
BR038462310,-7.1,-36.85,-0.010948975889003884
BR002750012,-27.34,-50.43,-0.004398346982871202
BR038958510,-9.9,-37.25,-0.0038398799472962853
COM00080144,5.691,-76.641,-0.08038577626862856
BR002651002,-26.77,-51.0,0.0098167564944516
BR048345380,-11.77,-37.82,0.019269908213690543
BR001942008,-19.37,-42.1,-0.01740199042458172
BR001849006,-18.77,-49.07,0.01592351442468538
BR002145032,-21.19,-45.45,-0.056906231262395655
BR001238020,-12.85,-38.32,0.04783552419693144
BR047452640,-12.06,-42.23,-0.09873145863467483
BR038859080,-9.47,-37.47,-0.07007331716215319
BR003055004,-30.03,-55.09,0.07639295912340144
BR038974910,-9.7,-36.05,-0.04514024787997391
BR057043270,-15.083,-42.75,-0.06519163896213077
BR038219240,-6.45,-39.38,0.016618450658952105
BR000353000,-3.68,-53.55,-0.09776413817837987
BR001642011,-16.8,-42.35,-6.485486640007906E-4
BR000746008,-7.16,-46.55,0.05915990747416486
BR047250210,-11.0,-42.4,-0.040088022264153846
BR048605390,-13.28,-39.82,0.012947416189233648
BR047949890,-14.98,-42.57,-0.09367835092557501
BR008050000,0.51,-50.75,0.18783816425120775
BR002549082,-25.57,-49.44,0.010337687161516396
BR048816360,-14.33,-39.33,0.14025028469472914
BR037390240,-6.5,-40.38,-0.01744904509709516
ECM00084179,-1.5,-77.9,0.5683968253968253
BRM00082425,-4.083,-63.133,0.02282608695652174
BR027790470,-3.5,-40.27,-0.006265027556695146
BR038145190,-5.78,-37.92,-0.007630342279734265
BR038837530,-9.4,-38.217,0.008941032129437927
BR001940000,-19.87,-40.87,-0.004188595235094873
BR002851024,-28.77,-51.62,0.012356559186479934
BR048115610,-10.75,-39.2,-0.0018427777737123315
BR001750008,-17.47,-50.77,0.017870111822820545
BR001643020,-16.32,-43.72,0.006556162720097145
BR002552041,-25.37,-52.12,0.07739500141188005
BR047992410,-14.52,-40.3,0.03456960186572272
BR000847001,-8.39,-47.77,-0.014091619766766534
BR001954005,-19.92,-54.36,0.020076312576312556
BR001746018,-17.92,-47.01,0.07507530644503871
BR002054021,-20.95,-54.98,-0.0876529522870986
BR026958030,-4.93,-47.5,0.6163340738470967
AR000087344,-31.317,-64.217,0.007936507936507936
BR047379480,-11.97,-41.27,-0.00907315254869071
BR001645007,-16.91,-45.38,-0.006141396978450863
BR000438011,-4.12,-38.58,0.0023741815227261856
BR001140010,-11.55,-40.6,0.002464549833774341
BR037055580,-5.27,-42.22,0.0024101974886064272
BR001846005,-18.41,-46.42,-0.01135319851166846
